,artist,date,genre,pixelsx,pixelsy,size_bytes,source,style,title,artist_group,in_train,new_filename
42134,Marc Chagall,1908,interior,1024.0,768.0,220452.0,wikiart,Expressionism,Small Drawing Room,train_and_test,True,40070.jpg
42135,Marc Chagall,c.1923,illustration,1024.0,768.0,139690.0,wikiart,Naïve Art (Primitivism),Coachman feeds a horses,train_and_test,False,88861.jpg
42139,Marc Chagall,1965,cityscape,1024.0,768.0,344507.0,wikiart,Naïve Art (Primitivism),Black moon,train_and_test,True,48196.jpg
42151,Marc Chagall,1973,sketch and study,1024.0,768.0,144707.0,wikiart,Naïve Art (Primitivism),Untitled,train_and_test,True,217.jpg
42167,Marc Chagall,1916,genre painting,1024.0,768.0,245669.0,wikiart,Naïve Art (Primitivism),Strawberries Bella and Ida at the Table,train_and_test,False,774.jpg
42183,Marc Chagall,1957,genre painting,1024.0,768.0,317112.0,wikiart,Surrealism,Lovers' sky,train_and_test,False,30431.jpg
42185,Marc Chagall,1957,genre painting,1024.0,768.0,350063.0,wikiart,Naïve Art (Primitivism),Lovers with bouquet under the trees,train_and_test,False,56976.jpg
42190,Marc Chagall,c.1917,interior,1024.0,768.0,243683.0,wikiart,Naïve Art (Primitivism),Window over a Garden,train_and_test,True,20845.jpg
42201,Marc Chagall,1918,interior,1024.0,768.0,616878.0,wikiart,Naïve Art (Primitivism),Interior with Flowers,train_and_test,True,68445.jpg
42202,Marc Chagall,1957,genre painting,1024.0,768.0,313013.0,wikiart,Naïve Art (Primitivism),Bouquet and full moon,train_and_test,True,17164.jpg
42211,Marc Chagall,1914,cityscape,1024.0,768.0,223794.0,wikiart,Naïve Art (Primitivism),Apothecary in Vitebsk,train_and_test,False,31419.jpg
42232,Marc Chagall,1911,symbolic painting,1024.0,768.0,651548.0,wikiart,Expressionism,Study for the painting Rain ,train_and_test,True,16362.jpg
42246,Marc Chagall,1914,cityscape,1024.0,768.0,245116.0,wikiart,Naïve Art (Primitivism),Old Vitebsk,train_and_test,True,77026.jpg
42257,Marc Chagall,1966,still life,1024.0,768.0,276165.0,wikiart,Naïve Art (Primitivism),The Pheasant,train_and_test,False,4548.jpg
42259,Marc Chagall,1966,sketch and study,1024.0,768.0,534090.0,wikiart,Surrealism,Untitled (Flying fish),train_and_test,True,78660.jpg
42280,Ivan Aivazovsky,1875,marina,1080.0,728.0,123733.0,wikiart,Romanticism,Tempest by cape Aiya,train_and_test,False,56282.jpg
42304,Ivan Aivazovsky,1855,battle painting,1000.0,786.0,102907.0,wikiart,Romanticism,Sea battle,train_and_test,True,33147.jpg
42390,Rembrandt,1665,self-portrait,782.0,1004.0,194766.0,wikiart,Baroque,Self-portrait,train_and_test,True,18080.jpg
42397,Rembrandt,,genre painting,1000.0,785.0,936921.0,wikiart,Baroque,The Artist In His Studio,train_and_test,True,6868.jpg
42422,Ivan Aivazovsky,1864,landscape,1000.0,785.0,588903.0,wikiart,Romanticism,View of the Bosporus,train_and_test,True,96055.jpg
42441,Rembrandt,1635,religious painting,981.0,800.0,169669.0,wikiart,Baroque,Belshazzar's Feast,train_and_test,True,67142.jpg
42442,Ivan Aivazovsky,1858,landscape,1078.0,728.0,99466.0,wikiart,Romanticism,Italian landscape,train_and_test,False,91428.jpg
42479,Rembrandt,1650,landscape,984.0,797.0,549736.0,wikiart,Baroque,The Three Cottages,train_and_test,True,55546.jpg
42520,Ivan Aivazovsky,1900,marina,1000.0,784.0,144513.0,wikiart,Romanticism,Sea view ,train_and_test,True,62171.jpg
42583,Ivan Aivazovsky,1852,marina,1100.0,712.0,129455.0,wikiart,Romanticism,Fishermen on the coast of the sea,train_and_test,False,90200.jpg
42596,Ivan Aivazovsky,1847,landscape,783.0,1000.0,108752.0,wikiart,Romanticism,Tower. Shipwreck,train_and_test,True,86581.jpg
42597,Ivan Aivazovsky,1847,marina,783.0,1000.0,131536.0,wikiart,Romanticism,Storm at Sea,train_and_test,False,51332.jpg
42606,Ivan Aivazovsky,,landscape,1000.0,783.0,143211.0,wikiart,Romanticism,Yalta. The mountains at night,train_and_test,False,95629.jpg
42617,Ivan Aivazovsky,1870,marina,1000.0,783.0,180288.0,wikiart,Romanticism,The Shipwreck near rocks,train_and_test,True,23262.jpg
42627,Ivan Aivazovsky,1898,marina,783.0,1000.0,190301.0,wikiart,Romanticism,Sea ,train_and_test,True,82304.jpg
42640,Ivan Aivazovsky,1843,marina,1120.0,699.0,51821.0,wikiart,Romanticism,Gondolier at Sea by Night,train_and_test,True,11780.jpg
42703,Ivan Aivazovsky,1867,landscape,1000.0,782.0,122507.0,wikiart,Romanticism,On the Island of Crete,train_and_test,True,27505.jpg
42730,Rembrandt,1659,self-portrait,793.0,986.0,147051.0,wikiart,Baroque,Self-portrait,train_and_test,True,55082.jpg
42741,Ivan Aivazovsky,1842,cityscape,1120.0,698.0,49507.0,wikiart,Romanticism,Venice,train_and_test,False,60990.jpg
42742,Ivan Aivazovsky,1843,marina,1120.0,698.0,49277.0,wikiart,Romanticism,Seashore,train_and_test,True,46731.jpg
42743,Ivan Aivazovsky,1838,marina,1045.0,748.0,101369.0,wikiart,Romanticism,Frigate under sails,train_and_test,True,65360.jpg
42781,Rembrandt,1646,religious painting,1016.0,769.0,490185.0,wikiart,Baroque,Abraham Receives the Three Angels,train_and_test,True,27576.jpg
42786,Rembrandt,1650,religious painting,700.0,1116.0,37921.0,wikiart,Baroque,Head of Christ,train_and_test,True,35690.jpg
42834,Rembrandt,1633,portrait,781.0,1000.0,678257.0,wikiart,Baroque,Portrait Of A Young Woman With A Fan,train_and_test,False,34955.jpg
42877,Marc Chagall,c.1923,illustration,1016.0,768.0,299963.0,wikiart,Naïve Art (Primitivism),The procession,train_and_test,True,10632.jpg
42883,Ivan Aivazovsky,1864,marina,1050.0,743.0,62809.0,wikiart,Romanticism,Sea,train_and_test,True,26235.jpg
42885,Ivan Aivazovsky,1839,landscape,1036.0,753.0,122019.0,wikiart,Romanticism,Moonlit Night on the Crimea. Gurzuf,train_and_test,False,38167.jpg
42886,Rembrandt,1642,landscape,980.0,796.0,534303.0,wikiart,Baroque,A Cottage with White Pales,train_and_test,True,96099.jpg
42903,Ivan Aivazovsky,1851,landscape,1000.0,780.0,87504.0,wikiart,Romanticism,Ships at anchor,train_and_test,True,102113.jpg
42961,Rembrandt,1646,landscape,1024.0,761.0,441339.0,wikiart,Baroque,Winter Landscape,train_and_test,True,62734.jpg
43017,Ivan Aivazovsky,1874,landscape,1000.0,779.0,122560.0,wikiart,Romanticism,On the roads,train_and_test,True,77233.jpg
43135,Rembrandt,,portrait,800.0,972.0,53069.0,wikiart,Baroque,Portrait of Eleazer Swalmius,train_and_test,True,57998.jpg
43176,Rembrandt,1632,portrait,777.0,1000.0,699343.0,wikiart,Baroque,Portrait Of A Woman,train_and_test,False,88529.jpg
43193,Rembrandt,1634,mythological painting,1000.0,777.0,991084.0,wikiart,Baroque,"Diana Bathing, with the Stories of Actaeon and Callisto",train_and_test,False,76974.jpg
43206,Ivan Aivazovsky,1893,marina,777.0,1000.0,96750.0,wikiart,Romanticism,The waves,train_and_test,False,55060.jpg
43232,Rembrandt,1658,sketch and study,1010.0,769.0,553850.0,wikiart,Baroque,A Woman Lying on a Bed,train_and_test,False,51861.jpg
43234,Rembrandt,1661,religious painting,804.0,966.0,126816.0,wikiart,Baroque,St. Matthew and The Angel,train_and_test,True,59188.jpg
43273,Marc Chagall,1909,genre painting,850.0,913.0,885822.0,wikiart,Naïve Art (Primitivism),Circumcision,train_and_test,False,101093.jpg
43282,Ivan Aivazovsky,1879,landscape,1000.0,776.0,118452.0,wikiart,Romanticism,View of Sudak Bay,train_and_test,False,87708.jpg
43286,Rembrandt,1633,portrait,776.0,1000.0,36138.0,wikiart,Baroque,Portrait of a Man (possibly the poet Jan Harmensz Krul),train_and_test,False,1758.jpg
43308,Ivan Aivazovsky,1836,marina,1000.0,776.0,120778.0,wikiart,Romanticism,The Great Roads at Kronstadt,train_and_test,True,16222.jpg
43310,Ivan Aivazovsky,,marina,776.0,1000.0,210718.0,wikiart,Romanticism,Sea view ,train_and_test,False,99942.jpg
43363,Ivan Aivazovsky,1847,cityscape,1016.0,763.0,109248.0,wikiart,Romanticism,Smolny Convent Sunseat,train_and_test,True,30735.jpg
43367,Rembrandt,1667,portrait,800.0,969.0,501376.0,wikipedia,Baroque,Portrait of an elderly man,train_and_test,False,31559.jpg
43384,Ivan Aivazovsky,1846,cityscape,1120.0,692.0,52316.0,wikiart,Romanticism,View of Constantinople by Moonlight,train_and_test,True,10316.jpg
43397,Ivan Aivazovsky,1866,marina,1000.0,775.0,115610.0,wikiart,Romanticism,Ships in the stormy sea,train_and_test,False,91514.jpg
43424,Ivan Aivazovsky,1858,landscape,775.0,1000.0,173239.0,wikiart,Romanticism,Oreanda,train_and_test,True,45096.jpg
43429,Ivan Aivazovsky,1870,landscape,1000.0,775.0,148356.0,wikiart,Romanticism,Seascape,train_and_test,True,61705.jpg
43447,Rembrandt,1627,sketch and study,807.0,960.0,875974.0,wikiart,Baroque,The flight into Egypt a sketch,train_and_test,True,99041.jpg
43451,Ivan Aivazovsky,1839,landscape,1026.0,755.0,167103.0,wikiart,Romanticism,The Old Feodosia,train_and_test,True,35734.jpg
43494,Rembrandt,1641,portrait,798.0,970.0,93484.0,wikiart,Baroque,Saskia with a Red Flower,train_and_test,False,15618.jpg
43505,Ivan Aivazovsky,1873,marina,1000.0,774.0,86039.0,wikiart,Romanticism,The Shipwreck on Black Sea,train_and_test,True,86771.jpg
43549,Rembrandt,1645,religious painting,1040.0,744.0,479535.0,wikiart,Baroque,Tobit and Anna with the Kid,train_and_test,True,51659.jpg
43562,Rembrandt,,portrait,772.0,1002.0,98812.0,wikiart,Baroque,Portrait of an old Woman,train_and_test,True,61034.jpg
43608,Ivan Aivazovsky,1839,portrait,773.0,1000.0,118440.0,wikiart,Romanticism,Portrait of Vice Admiral M.P. Lazarev,train_and_test,False,16462.jpg
43637,Rembrandt,1628,religious painting,773.0,1000.0,975325.0,wikiart,Baroque,Samson And Delilah,train_and_test,True,94199.jpg
43663,Rembrandt,1635,religious painting,750.0,1030.0,252804.0,wikiart,Baroque,The tribute money,train_and_test,True,87694.jpg
43671,Ivan Aivazovsky,1875,marina,1061.0,728.0,124418.0,wikiart,Romanticism,Tempest on the Black sea,train_and_test,False,55220.jpg
43681,Ivan Aivazovsky,1884,marina,1100.0,702.0,205076.0,wikiart,Romanticism,Sunny day,train_and_test,True,6587.jpg
43696,Rembrandt,1645,religious painting,1024.0,754.0,516273.0,wikiart,Baroque,Joseph's Dream in the Stable in Bethlehem,train_and_test,True,17726.jpg
43783,Rembrandt,1632,portrait,776.0,994.0,42512.0,wikiart,Baroque,Bust of a Young Woman in a Cap,train_and_test,True,36767.jpg
43796,Rembrandt,,landscape,1035.0,745.0,458825.0,wikiart,Baroque,Landscape,train_and_test,False,22866.jpg
43813,Ivan Aivazovsky,1858,symbolic painting,771.0,1000.0,79633.0,wikiart,Romanticism,Shipwreck of Lefort,train_and_test,True,43674.jpg
43842,Ivan Aivazovsky,1861,marina,1000.0,771.0,128796.0,wikiart,Romanticism,Sea Coast,train_and_test,True,33579.jpg
43852,Ivan Aivazovsky,1841,marina,1059.0,728.0,65897.0,wikiart,Romanticism,The Bay of Naples,train_and_test,True,4867.jpg
43907,Ivan Aivazovsky,1881,marina,1000.0,770.0,136843.0,wikiart,Romanticism,Sailing in a storm ,train_and_test,True,61597.jpg
43910,Ivan Aivazovsky,1862,landscape,770.0,1000.0,126986.0,wikiart,Romanticism,Darial Gorge,train_and_test,False,26120.jpg
43913,Ivan Aivazovsky,1854,marina,1100.0,700.0,118161.0,wikiart,Romanticism,Fishing Boats In A Harbor,train_and_test,True,38897.jpg
43917,Rembrandt,1632,portrait,770.0,1000.0,653045.0,wikiart,Baroque,Portrait Of A Man,train_and_test,False,40271.jpg
43954,Rembrandt,,portrait,800.0,962.0,55307.0,wikiart,Baroque,Portrait of a Young Woman,train_and_test,True,78630.jpg
44064,Rembrandt,1647,religious painting,1038.0,740.0,115669.0,wikipedia,Baroque,Rest on the Flight to Egypt,train_and_test,True,95087.jpg
44068,Rembrandt,1632,portrait,768.0,1000.0,577603.0,wikiart,Baroque,Portrait Of Amalia van Solms,train_and_test,False,32666.jpg
44129,Ivan Aivazovsky,1887,landscape,1100.0,698.0,145967.0,wikiart,Romanticism,Pushkin on the coast Black Sea,train_and_test,True,17281.jpg
44155,Ivan Aivazovsky,1845,landscape,1054.0,728.0,83249.0,wikiart,Romanticism,View on the Capri,train_and_test,True,71117.jpg
44158,Rembrandt,,religious painting,1019.0,753.0,578297.0,wikiart,Baroque,Saint Francis Praying,train_and_test,False,8383.jpg
44183,Rembrandt,1629,religious painting,1000.0,767.0,811681.0,wikiart,Baroque,Repentant Judas Returning The Pieces Of Silver,train_and_test,True,95201.jpg
44213,Ivan Aivazovsky,,cityscape,1118.0,686.0,111058.0,wikiart,Romanticism,View of Constantinople and the Bosporus,train_and_test,True,44840.jpg
44219,Rembrandt,,sketch and study,992.0,773.0,407636.0,wikiart,Baroque,A Woman Sitting up in Bed,train_and_test,True,94149.jpg
44230,Ivan Aivazovsky,1883,landscape,1053.0,728.0,62176.0,wikiart,Romanticism,Morning on a sea,train_and_test,False,12798.jpg
44255,Rembrandt,1649,religious painting,960.0,798.0,563563.0,wikiart,Baroque,St. Peter and St. John at the Entrance to the Temple,train_and_test,False,949.jpg
44262,Ivan Aivazovsky,,landscape,1000.0,766.0,92098.0,wikiart,Romanticism,Sunrise on the coast of Yalta,train_and_test,True,96382.jpg
44352,Ivan Aivazovsky,1879,marina,765.0,1000.0,124248.0,wikiart,Romanticism,The Black Sea at night,train_and_test,False,96317.jpg
44411,Ivan Aivazovsky,1899,marina,1000.0,764.0,132941.0,wikiart,Romanticism,Sea view ,train_and_test,True,53316.jpg
44446,Ivan Aivazovsky,1872,marina,1000.0,764.0,146940.0,wikiart,Romanticism,Fleeing from the storm,train_and_test,False,76958.jpg
44459,Marc Chagall,,genre painting,746.0,1024.0,356923.0,wikiart,Naïve Art (Primitivism),Untitled,train_and_test,False,14624.jpg
44480,Rembrandt,1639,allegorical painting,750.0,1018.0,274184.0,wikiart,Baroque,Death appearing to a wedded couple from an open grave,train_and_test,False,40236.jpg
44504,Ivan Aivazovsky,,landscape,1057.0,722.0,37954.0,wikiart,Romanticism,View on Crimea,train_and_test,False,68283.jpg
44523,Ivan Aivazovsky,1878,cityscape,1000.0,763.0,303327.0,wikiart,Romanticism,Palace rains in Venice by moonlight,train_and_test,False,18866.jpg
44635,Marc Chagall,c.1923,illustration,992.0,768.0,272011.0,wikiart,Naïve Art (Primitivism),Tchitchikov's farewell to Manilov,train_and_test,False,88494.jpg
44639,Marc Chagall,c.1923,illustration,992.0,768.0,411157.0,wikiart,Naïve Art (Primitivism),Nozdryov and Tchitchikov,train_and_test,True,73912.jpg
44640,Marc Chagall,c.1923,illustration,992.0,768.0,348596.0,wikiart,Naïve Art (Primitivism),Morning tea,train_and_test,True,39300.jpg
44641,Marc Chagall,c.1923,illustration,992.0,768.0,529426.0,wikiart,Naïve Art (Primitivism),Korobotchka's poultry house,train_and_test,False,50148.jpg
44660,Rembrandt,1645,religious painting,800.0,952.0,166638.0,wikiart,Baroque,Jesus Christ s Body Carried to the Tomb,train_and_test,True,89900.jpg
44706,Ivan Aivazovsky,1852,landscape,1000.0,761.0,103189.0,wikiart,Romanticism,Moonlight in Feodosia,train_and_test,True,58111.jpg
44709,Ivan Aivazovsky,1885,landscape,1000.0,761.0,135462.0,wikiart,Romanticism,Moon Night,train_and_test,False,28965.jpg
44785,Ivan Aivazovsky,1863,marina,760.0,1000.0,139671.0,wikiart,Romanticism,Moonlit Seascape With Shipwreck,train_and_test,True,92072.jpg
44848,Rembrandt,1634,genre painting,800.0,949.0,128620.0,wikiart,Baroque,A Young Woman Reading,train_and_test,True,68880.jpg
44875,Ivan Aivazovsky,1892,marina,759.0,1000.0,210182.0,wikiart,Romanticism,Marina,train_and_test,True,12705.jpg
44900,Ivan Aivazovsky,1865,landscape,1000.0,759.0,128304.0,wikiart,Romanticism,Crimean view. Ayu-Dag,train_and_test,True,12679.jpg
44945,Ivan Aivazovsky,1838,cityscape,1026.0,739.0,176971.0,wikiart,Romanticism,Yalta,train_and_test,True,2185.jpg
44946,Ivan Aivazovsky,1857,landscape,1080.0,702.0,110772.0,wikiart,Romanticism,Rush on Dnieper near Aleshki,train_and_test,True,31321.jpg
44961,Ivan Aivazovsky,1864,landscape,1000.0,758.0,147983.0,wikiart,Romanticism,Near coast of Yalta,train_and_test,True,71641.jpg
44993,Ivan Aivazovsky,,cityscape,1000.0,758.0,296055.0,wikiart,Romanticism,Night landscape. Venice,train_and_test,True,48242.jpg
45022,Rembrandt,1641,landscape,1032.0,734.0,536520.0,wikiart,Baroque,The Mill,train_and_test,True,78442.jpg
45052,Ivan Aivazovsky,,landscape,1000.0,757.0,130812.0,wikiart,Romanticism,Seascape,train_and_test,False,93925.jpg
45103,Rembrandt,1645,landscape,953.0,794.0,495261.0,wikiart,Baroque,"View of Omval, near Amsterdam",train_and_test,True,83245.jpg
45111,Marc Chagall,c.1923,illustration,985.0,768.0,158668.0,wikiart,Naïve Art (Primitivism),Sobakevich at table,train_and_test,True,17923.jpg
45114,Rembrandt,,portrait,788.0,960.0,955678.0,wikiart,Baroque,Bust of a laughing young man,train_and_test,True,37360.jpg
45169,Ivan Aivazovsky,1842,marina,756.0,1000.0,116312.0,wikiart,Romanticism,Neapolitan Lighthouse,train_and_test,True,82087.jpg
45173,Rembrandt,c.1633,religious painting,756.0,1000.0,803486.0,wikiart,Baroque,The Elevation Of The Cross,train_and_test,False,53444.jpg
45206,Ivan Aivazovsky,1883,landscape,1049.0,720.0,32455.0,wikiart,Romanticism,Arrival Catherine the Second to Pheodosiya,train_and_test,True,3086.jpg
45277,Rembrandt,1633,religious painting,750.0,1006.0,310388.0,wikiart,Baroque,Joseph`s coat brought to Jacob,train_and_test,False,37977.jpg
45317,Rembrandt,1626,genre painting,754.0,1000.0,767359.0,wikiart,Baroque,The Baptism Of The Eunuch,train_and_test,True,79069.jpg
45377,Ivan Aivazovsky,1837,landscape,1035.0,728.0,85788.0,wikiart,Romanticism,Windmill on the Sea Coast,train_and_test,True,70250.jpg
45382,Rembrandt,1655,religious painting,768.0,981.0,122150.0,wikiart,Baroque,The Dream of St. Joseph,train_and_test,True,70462.jpg
45384,Rembrandt,1638,religious painting,1032.0,730.0,526180.0,wikiart,Baroque,Samson at the Wedding,train_and_test,True,80731.jpg
45412,Rembrandt,1626,religious painting,753.0,1000.0,841999.0,wikiart,Baroque,Christ Driving the Moneychangers from the Temple,train_and_test,True,97282.jpg
45425,Ivan Aivazovsky,1862,landscape,1000.0,753.0,117426.0,wikiart,Romanticism,Lunar night in the Constantinople,train_and_test,True,20523.jpg
45432,Ivan Aivazovsky,1897,landscape,753.0,1000.0,113226.0,wikiart,Romanticism,Ships at the Feodosiya raid,train_and_test,False,73399.jpg
45434,Ivan Aivazovsky,1878,marina,1000.0,753.0,117655.0,wikiart,Romanticism,Sunset at Sea,train_and_test,False,24861.jpg
45491,Ivan Aivazovsky,1893,landscape,1000.0,752.0,147767.0,wikiart,Romanticism,Malakhov Hill,train_and_test,True,4122.jpg
45510,Ivan Aivazovsky,1875,cityscape,1000.0,752.0,102310.0,wikiart,Romanticism,Lunar night at the sea,train_and_test,False,29531.jpg
45552,Rembrandt,,portrait,783.0,960.0,405699.0,wikiart,Baroque,Portrait of a Rabbi,train_and_test,True,73739.jpg
45576,Ivan Aivazovsky,1870,pastorale,1064.0,706.0,103327.0,wikiart,Romanticism,Flock of sheep with herdsmen unset,train_and_test,True,100574.jpg
45597,Ivan Aivazovsky,1879,landscape,751.0,1000.0,237682.0,wikiart,Romanticism,The Bay of Naples. View of Vesuvius ,train_and_test,True,79400.jpg
45661,Ivan Aivazovsky,1847,landscape,1026.0,731.0,115850.0,wikiart,Romanticism,Chapel on seashore,train_and_test,True,33095.jpg
45669,Ivan Aivazovsky,1886,marina,1000.0,750.0,163304.0,wikiart,Romanticism,Sunset at Sea,train_and_test,False,73599.jpg
45749,Rembrandt,,landscape,1025.0,731.0,453595.0,wikiart,Baroque,Landscape with the Good Smaritan,train_and_test,False,71982.jpg
45757,Ivan Aivazovsky,1851,marina,1029.0,728.0,63498.0,wikiart,Romanticism,Warning of storm,train_and_test,True,87685.jpg
45781,Rembrandt,1633,portrait,749.0,1000.0,105892.0,wikipedia,Baroque,Portrait of a Man in Oriental Costume,train_and_test,True,47595.jpg
45785,Ivan Aivazovsky,1878,landscape,1000.0,749.0,125514.0,wikiart,Romanticism,Yalta,train_and_test,True,75051.jpg
